dataset,condition,model_tier,model_name,qid,db_id,n_gold_tables,n_gold_cols,n_join_gold,exec_match,valid_sql,table_recall,table_precision,col_recall_strict,col_precision_strict,col_recall_relaxed,col_precision_relaxed,context_tokens_est,prompt_tokens,completion_tokens,total_tokens,cost_usd,latency_s,cached,pred_sql,pred_error
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00302,cre_Doc_Template_Mgt,1,4,0,1.0,1,1.0,0.5,0.75,0.2727272727272727,0.75,0.3,200,381,22,403,0.0011725,1.011,0,"SELECT Document_Name, Template_ID
FROM Documents
WHERE Document_Description LIKE '%w%';",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00303,cre_Doc_Template_Mgt,1,5,0,1.0,1,1.0,0.3333333333333333,0.8,0.3333333333333333,0.8,0.4444444444444444,200,338,26,364,0.0011049999999999999,0.926,0,"SELECT Document_ID, Template_ID, Document_Description
FROM Documents
WHERE Document_Name = 'Robbin CV';",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00304,cre_Doc_Template_Mgt,1,5,0,1.0,1,1.0,0.3333333333333333,0.8,0.3333333333333333,0.8,0.4444444444444444,200,340,26,366,0.00111,0.844,0,"SELECT Document_ID, Template_ID, Document_Description
FROM Documents
WHERE Document_Name = 'Robbin CV';",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00305,cre_Doc_Template_Mgt,1,1,0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,115,275,18,293,0.0008675000000000001,0.0,1,"SELECT COUNT(DISTINCT Template_ID) AS template_count
FROM Templates;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00306,cre_Doc_Template_Mgt,1,1,0,1.0,1,1.0,0.5,1.0,0.09090909090909091,1.0,0.1,200,374,19,393,0.001125,0.821,0,"SELECT COUNT(DISTINCT Template_ID) AS different_templates_used
FROM Documents;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00307,cre_Doc_Template_Mgt,2,3,1,0.0,1,0.5,1.0,0.3333333333333333,0.2,0.5,0.2,82,189,16,205,0.0006325,0.0,1,SELECT COUNT(*) FROM Documents WHERE Template_ID = 'PPT';,
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00308,cre_Doc_Template_Mgt,2,3,1,0.0,1,0.5,1.0,0.3333333333333333,0.2,0.5,0.2,82,186,16,202,0.0006249999999999999,0.0,1,SELECT COUNT(*) FROM Documents WHERE Template_ID = 'PPT';,
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00309,cre_Doc_Template_Mgt,1,1,0,0.0,1,1.0,0.5,1.0,0.09090909090909091,1.0,0.1,200,376,40,416,0.00134,0.926,0,"SELECT t.Template_ID, COUNT(d.Document_ID) AS document_count
FROM Templates t
LEFT JOIN Documents d ON t.Template_ID = d.Template_ID
GROUP BY t.Template_ID;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00310,cre_Doc_Template_Mgt,1,1,0,1.0,1,1.0,0.5,1.0,0.09090909090909091,1.0,0.1,200,384,26,410,0.00122,0.843,0,"SELECT Template_ID, COUNT(*) AS usage_count
FROM Documents
GROUP BY Template_ID
ORDER BY Template_ID;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00311,cre_Doc_Template_Mgt,2,3,1,0.0,1,0.5,1.0,0.3333333333333333,0.2,0.5,0.2,82,190,31,221,0.0007850000000000001,0.0,1,"SELECT Template_ID, COUNT(*) AS type_code
FROM Documents
GROUP BY Template_ID
ORDER BY COUNT(*) DESC
LIMIT 1;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00312,cre_Doc_Template_Mgt,2,3,1,0.0,1,0.5,1.0,0.3333333333333333,0.2,0.5,0.2,82,193,31,224,0.0007925,0.0,1,"SELECT Template_ID, COUNT(*) AS type_code
FROM Documents
GROUP BY Template_ID
ORDER BY COUNT(*) DESC
LIMIT 1;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00313,cre_Doc_Template_Mgt,1,1,0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,115,280,23,303,0.0009299999999999998,0.814,0,"SELECT Template_ID
FROM Templates
GROUP BY Template_ID
HAVING COUNT(*) > 1;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00314,cre_Doc_Template_Mgt,1,1,0,1.0,1,1.0,0.5,1.0,0.09090909090909091,1.0,0.1,200,380,23,403,0.00118,0.799,0,"SELECT Template_ID
FROM Documents
GROUP BY Template_ID
HAVING COUNT(*) > 1;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00315,cre_Doc_Template_Mgt,2,2,1,1.0,1,0.5,1.0,0.5,0.16666666666666666,1.0,0.16666666666666666,115,277,39,316,0.0010825,0.0,1,"SELECT t.Template_ID
FROM Templates AS t
WHERE NOT EXISTS (
  SELECT 1
  FROM Documents AS d
  WHERE d.Template_ID = t.Template_ID
);",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00316,cre_Doc_Template_Mgt,2,2,1,1.0,1,1.0,1.0,1.0,0.18181818181818182,1.0,0.1,200,378,36,414,0.0013050000000000002,0.881,0,"SELECT t.Template_ID
FROM Templates AS t
LEFT JOIN Documents AS d
  ON t.Template_ID = d.Template_ID
WHERE d.Document_ID IS NULL;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00317,cre_Doc_Template_Mgt,1,0,0,1.0,1,1.0,1.0,,,,,115,273,13,286,0.0008125000000000001,0.0,1,"SELECT COUNT(*) AS template_count
FROM Templates;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00318,cre_Doc_Template_Mgt,1,0,0,1.0,1,1.0,1.0,,,,,115,272,13,285,0.0008100000000000001,0.0,1,"SELECT COUNT(*) AS template_count
FROM Templates;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00319,cre_Doc_Template_Mgt,1,3,0,1.0,1,1.0,0.3333333333333333,1.0,0.25,1.0,0.3,248,420,17,437,0.0012200000000000002,0.758,0,"SELECT Template_ID, Version_Number, Template_Type_Code
FROM Templates;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00320,cre_Doc_Template_Mgt,1,3,0,1.0,1,1.0,1.0,1.0,0.5,1.0,0.5,115,281,17,298,0.0008725,0.0,1,"SELECT Template_ID, Version_Number, Template_Type_Code
FROM Templates;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00321,cre_Doc_Template_Mgt,1,1,0,1.0,1,1.0,0.5,1.0,0.125,1.0,0.14285714285714285,181,338,12,350,0.0009649999999999999,0.0,1,"SELECT DISTINCT Template_Type_Code
FROM Templates;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00322,cre_Doc_Template_Mgt,1,1,0,1.0,1,1.0,0.5,1.0,0.125,1.0,0.14285714285714285,181,336,21,357,0.00105,0.0,1,"SELECT DISTINCT Template_Type_Code
FROM Ref_Template_Types
ORDER BY Template_Type_Code;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00323,cre_Doc_Template_Mgt,1,4,0,1.0,1,1.0,0.5,0.5,0.25,0.5,0.2857142857142857,181,342,22,364,0.001075,0.0,1,"SELECT Template_ID
FROM Templates
WHERE Template_Type_Code IN ('PP', 'PPT');",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00324,cre_Doc_Template_Mgt,1,4,0,1.0,1,1.0,1.0,0.5,0.3333333333333333,0.5,0.3333333333333333,115,279,22,301,0.0009174999999999999,0.0,1,"SELECT Template_ID
FROM Templates
WHERE Template_Type_Code IN ('PP', 'PPT');",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00325,cre_Doc_Template_Mgt,1,2,0,1.0,1,1.0,0.5,0.5,0.125,0.5,0.14285714285714285,181,337,21,358,0.0010525,0.0,1,"SELECT COUNT(*) AS template_count
FROM Templates
WHERE Template_Type_Code = 'CV';",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00326,cre_Doc_Template_Mgt,1,2,0,1.0,1,1.0,1.0,0.5,0.16666666666666666,0.5,0.16666666666666666,115,276,16,292,0.00085,0.0,1,SELECT COUNT(*) FROM Templates WHERE Template_Type_Code = 'CV';,
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00327,cre_Doc_Template_Mgt,1,2,0,1.0,1,1.0,0.5,1.0,0.25,1.0,0.2857142857142857,181,348,21,369,0.00108,0.0,1,"SELECT Version_Number, Template_Type_Code
FROM Templates
WHERE Version_Number > 5;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00328,cre_Doc_Template_Mgt,1,2,0,1.0,1,1.0,0.5,1.0,0.25,1.0,0.2857142857142857,181,347,21,368,0.0010775,0.0,1,"SELECT Version_Number, Template_Type_Code
FROM Templates
WHERE Version_Number > 5;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00329,cre_Doc_Template_Mgt,1,1,0,1.0,1,1.0,0.5,1.0,0.125,1.0,0.14285714285714285,181,340,52,392,0.0013700000000000001,0.0,1,"SELECT r.Template_Type_Code,
       COUNT(t.Template_ID) AS template_count
FROM Ref_Template_Types AS r
LEFT JOIN Templates AS t
  ON r.Template_Type_Code = t.Template_Type_Code
GROUP BY r.Template_Type_Code;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00330,cre_Doc_Template_Mgt,1,1,0,1.0,1,1.0,0.5,1.0,0.125,1.0,0.14285714285714285,181,344,66,410,0.00152,0.0,1,"SELECT
  rtt.Template_Type_Code,
  COUNT(t.Template_ID) AS template_count
FROM Ref_Template_Types AS rtt
LEFT JOIN Templates AS t
  ON t.Template_Type_Code = rtt.Template_Type_Code
GROUP BY rtt.Template_Type_Code
ORDER BY rtt.Template_Type_Code;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00331,cre_Doc_Template_Mgt,1,1,0,1.0,1,1.0,0.5,1.0,0.125,1.0,0.14285714285714285,181,338,27,365,0.0011149999999999999,0.0,1,"SELECT Template_Type_Code
FROM Templates
GROUP BY Template_Type_Code
ORDER BY COUNT(*) DESC
LIMIT 1;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00332,cre_Doc_Template_Mgt,1,1,0,1.0,1,1.0,1.0,1.0,0.16666666666666666,1.0,0.16666666666666666,115,281,27,308,0.0009725000000000001,0.0,1,"SELECT Template_Type_Code
FROM Templates
GROUP BY Template_Type_Code
ORDER BY COUNT(*) DESC
LIMIT 1;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00333,cre_Doc_Template_Mgt,1,1,0,1.0,1,1.0,0.5,1.0,0.125,1.0,0.14285714285714285,181,339,57,396,0.0014175,0.0,1,"SELECT rtt.Template_Type_Code
FROM Ref_Template_Types AS rtt
LEFT JOIN Templates AS t
  ON t.Template_Type_Code = rtt.Template_Type_Code
GROUP BY rtt.Template_Type_Code
HAVING COUNT(t.Template_ID) < 3;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00334,cre_Doc_Template_Mgt,1,1,0,1.0,1,1.0,1.0,1.0,0.16666666666666666,1.0,0.16666666666666666,115,281,25,306,0.0009525,0.0,1,"SELECT Template_Type_Code
FROM Templates
GROUP BY Template_Type_Code
HAVING COUNT(*) < 3;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00335,cre_Doc_Template_Mgt,1,2,0,1.0,1,1.0,0.5,1.0,0.25,1.0,0.2857142857142857,181,339,28,367,0.0011275,0.0,1,"SELECT Version_Number, Template_Type_Code
FROM Templates
WHERE Version_Number = (SELECT MIN(Version_Number) FROM Templates);",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00336,cre_Doc_Template_Mgt,1,2,0,0.0,1,1.0,0.5,1.0,0.25,1.0,0.2857142857142857,181,342,28,370,0.0011350000000000002,0.0,1,"SELECT Template_Type_Code, Version_Number
FROM Templates
WHERE Version_Number = (SELECT MIN(Version_Number) FROM Templates);",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00337,cre_Doc_Template_Mgt,2,5,1,1.0,1,0.5,0.5,0.4,0.25,0.5,0.2857142857142857,181,347,38,385,0.0012475,0.0,1,"SELECT t.Template_Type_Code
FROM Templates AS t
JOIN Documents AS d
  ON d.Template_ID = t.Template_ID
WHERE d.Document_Name = 'Data base';",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00338,cre_Doc_Template_Mgt,2,5,1,1.0,1,1.0,0.6666666666666666,0.8,0.3333333333333333,0.75,0.3,254,433,36,469,0.0014425000000000002,0.856,0,"SELECT t.Template_Type_Code
FROM Documents AS d
JOIN Templates AS t ON d.Template_ID = t.Template_ID
WHERE d.Document_Name = 'Data base';",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00339,cre_Doc_Template_Mgt,2,5,1,1.0,1,1.0,0.6666666666666666,0.8,0.3333333333333333,0.75,0.3,235,380,37,417,0.00132,0.91,0,"SELECT d.Document_Name
FROM Documents AS d
JOIN Templates AS t
  ON d.Template_ID = t.Template_ID
WHERE t.Template_Type_Code = 'BK';",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00340,cre_Doc_Template_Mgt,2,5,1,1.0,1,1.0,1.0,0.8,0.36363636363636365,0.75,0.3,200,378,37,415,0.0013150000000000002,0.943,0,"SELECT d.Document_Name
FROM Documents AS d
JOIN Templates AS t
  ON d.Template_ID = t.Template_ID
WHERE t.Template_Type_Code = 'BK';",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00341,cre_Doc_Template_Mgt,2,3,1,0.0,1,1.0,0.6666666666666666,1.0,0.25,1.0,0.2,235,382,47,429,0.001425,1.031,0,"SELECT t.Template_Type_Code,
       COUNT(d.Document_ID) AS document_count
FROM Templates AS t
LEFT JOIN Documents AS d
  ON d.Template_ID = t.Template_ID
GROUP BY t.Template_Type_Code;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00342,cre_Doc_Template_Mgt,2,3,1,1.0,1,1.0,0.6666666666666666,1.0,0.25,1.0,0.2,254,431,52,483,0.0015975,1.072,0,"SELECT t.Template_Type_Code, COUNT(d.Document_ID) AS document_count
FROM Documents AS d
JOIN Templates AS t
  ON d.Template_ID = t.Template_ID
GROUP BY t.Template_Type_Code
ORDER BY t.Template_Type_Code;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00343,cre_Doc_Template_Mgt,2,3,1,1.0,1,1.0,0.6666666666666666,1.0,0.25,1.0,0.2,235,380,42,422,0.0013700000000000001,0.91,0,"SELECT t.Template_Type_Code
FROM Documents d
JOIN Templates t ON d.Template_ID = t.Template_ID
GROUP BY t.Template_Type_Code
ORDER BY COUNT(*) DESC
LIMIT 1;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00344,cre_Doc_Template_Mgt,2,3,1,0.0,1,0.5,1.0,0.3333333333333333,0.2,0.5,0.2,82,189,25,214,0.0007225,0.0,1,"SELECT Template_ID
FROM Documents
GROUP BY Template_ID
ORDER BY COUNT(*) DESC
LIMIT 1;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00345,cre_Doc_Template_Mgt,2,3,1,0.0,1,0.5,0.5,0.6666666666666666,0.25,1.0,0.2857142857142857,181,341,43,384,0.0012825,0.0,1,"SELECT r.Template_Type_Code
FROM Ref_Template_Types AS r
LEFT JOIN Templates AS t
  ON r.Template_Type_Code = t.Template_Type_Code
WHERE t.Template_Type_Code IS NULL;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00346,cre_Doc_Template_Mgt,2,3,1,1.0,1,1.0,0.5,1.0,0.23076923076923078,1.0,0.2,272,433,61,494,0.0016925,1.081,0,"SELECT r.Template_Type_Code
FROM Ref_Template_Types AS r
WHERE NOT EXISTS (
  SELECT 1
  FROM Templates AS t
  JOIN Documents AS d
    ON d.Template_ID = t.Template_ID
  WHERE t.Template_Type_Code = r.Template_Type_Code
);",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00347,cre_Doc_Template_Mgt,1,2,0,1.0,1,1.0,0.5,1.0,0.25,1.0,0.2857142857142857,181,336,19,355,0.0010299999999999999,0.0,1,"SELECT Template_Type_Code, Template_Type_Description
FROM Ref_Template_Types;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00348,cre_Doc_Template_Mgt,1,2,0,1.0,1,1.0,0.25,1.0,0.13333333333333333,1.0,0.16666666666666666,303,489,19,508,0.0014125,0.891,0,"SELECT Template_Type_Code, Template_Type_Description
FROM Ref_Template_Types;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00349,cre_Doc_Template_Mgt,1,3,0,1.0,1,1.0,0.5,0.6666666666666666,0.25,0.6666666666666666,0.2857142857142857,181,341,23,364,0.0010825,0.0,1,"SELECT Template_Type_Description
FROM Ref_Template_Types
WHERE Template_Type_Code = 'AD';",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00350,cre_Doc_Template_Mgt,1,3,0,1.0,1,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,57,147,23,170,0.0005974999999999999,0.0,1,"SELECT Template_Type_Description
FROM Ref_Template_Types
WHERE Template_Type_Code = 'AD';",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00351,cre_Doc_Template_Mgt,1,3,0,1.0,1,1.0,0.5,0.6666666666666666,0.25,0.6666666666666666,0.2857142857142857,181,341,23,364,0.0010825,0.946,0,"SELECT Template_Type_Code
FROM Ref_Template_Types
WHERE Template_Type_Description = 'Book';",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00352,cre_Doc_Template_Mgt,1,3,0,1.0,1,1.0,0.25,0.6666666666666666,0.15384615384615385,0.6666666666666666,0.2,254,385,23,408,0.0011925,1.071,0,"SELECT Template_Type_Code
FROM Ref_Template_Types
WHERE Template_Type_Description = 'Book';",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00353,cre_Doc_Template_Mgt,3,5,2,1.0,1,0.6666666666666666,1.0,0.8,0.5,1.0,0.42857142857142855,181,344,56,400,0.00142,0.0,1,"SELECT DISTINCT rtt.Template_Type_Description
FROM Templates AS t
JOIN Ref_Template_Types AS rtt
  ON t.Template_Type_Code = rtt.Template_Type_Code
WHERE t.Template_ID IN (
  SELECT DISTINCT Template_ID
  FROM Documents
);",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00354,cre_Doc_Template_Mgt,3,5,2,0.0,1,0.3333333333333333,1.0,0.4,0.3333333333333333,0.6666666666666666,0.3333333333333333,115,280,27,307,0.0009699999999999999,0.0,1,"SELECT DISTINCT Template_Details
FROM Templates
WHERE Template_Details IS NOT NULL
  AND Template_Details <> '';",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00355,cre_Doc_Template_Mgt,2,5,1,1.0,1,1.0,0.6666666666666666,0.8,0.3333333333333333,0.75,0.3,254,427,44,471,0.0015075000000000002,0.911,0,"SELECT DISTINCT t.Template_ID
FROM Templates AS t
JOIN Ref_Template_Types AS r
  ON t.Template_Type_Code = r.Template_Type_Code
WHERE r.Template_Type_Description = 'Presentation';",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00356,cre_Doc_Template_Mgt,2,5,1,0.0,1,0.5,1.0,0.4,0.3333333333333333,0.5,0.3333333333333333,115,278,18,296,0.000875,0.864,0,"SELECT Template_ID
FROM Templates
WHERE Template_Details = 'Presentation';",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00357,cre_Doc_Template_Mgt,1,0,0,1.0,1,1.0,1.0,,,,,70,164,16,180,0.00057,0.0,1,"SELECT COUNT(*) AS total_paragraphs
FROM Paragraphs;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00358,cre_Doc_Template_Mgt,1,0,0,1.0,1,1.0,1.0,,,,,70,164,14,178,0.0005499999999999999,0.0,1,"SELECT COUNT(*) AS paragraph_count
FROM Paragraphs;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00359,cre_Doc_Template_Mgt,2,3,1,0.0,1,0.5,1.0,0.3333333333333333,0.25,0.5,0.25,70,171,22,193,0.0006475000000000001,0.0,1,"SELECT COUNT(*) AS paragraph_count
FROM Paragraphs
WHERE Document_ID = 'Summer Show';",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00360,cre_Doc_Template_Mgt,2,3,1,1.0,1,1.0,1.0,1.0,0.3333333333333333,1.0,0.2857142857142857,155,270,36,306,0.0010350000000000001,0.872,0,"SELECT COUNT(*) AS paragraph_count
FROM Paragraphs p
JOIN Documents d ON p.Document_ID = d.Document_ID
WHERE d.Document_Name = 'Summer Show';",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00361,cre_Doc_Template_Mgt,1,2,0,0.0,1,1.0,0.25,1.0,0.14285714285714285,1.0,0.2,267,387,17,404,0.0011375,0.801,0,"SELECT *
FROM Paragraphs
WHERE Paragraph_Text = 'Korea ';",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00362,cre_Doc_Template_Mgt,1,2,0,0.0,1,1.0,0.25,1.0,0.14285714285714285,1.0,0.2,267,391,22,413,0.0011975,0.902,0,"SELECT p.*
FROM Paragraphs AS p
WHERE p.Paragraph_Text = 'Korea ';",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00363,cre_Doc_Template_Mgt,2,5,1,0.0,1,0.5,1.0,0.6,0.75,0.75,0.75,70,174,23,197,0.000665,0.0,1,"SELECT Paragraph_ID, Paragraph_Text
FROM Paragraphs
WHERE Document_ID = 'Welcome to NY';",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00364,cre_Doc_Template_Mgt,2,5,1,0.0,1,0.5,1.0,0.6,0.75,0.75,0.75,70,176,50,226,0.00094,0.0,1,"SELECT p.Paragraph_ID, p.Paragraph_Text
FROM Paragraphs AS p
WHERE p.Document_ID IN (
  SELECT d.Document_ID
  FROM Documents AS d
  WHERE d.Document_Title = 'Welcome to NY'
);",no such column: d.Document_Title
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00365,cre_Doc_Template_Mgt,2,5,1,0.0,1,0.5,1.0,0.4,0.5,0.5,0.5,70,169,19,188,0.0006125,0.0,1,"SELECT Paragraph_Text
FROM Paragraphs
WHERE Document_ID = 'Customer reviews';",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00366,cre_Doc_Template_Mgt,2,5,1,1.0,1,0.5,1.0,0.4,0.5,0.5,0.5,70,174,45,219,0.000885,0.0,1,"SELECT p.Paragraph_Text
FROM Paragraphs AS p
JOIN Documents AS d
  ON p.Document_ID = d.Document_ID
WHERE d.Document_Name = 'Customer reviews';",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00367,cre_Doc_Template_Mgt,1,2,0,0.0,1,1.0,0.5,0.5,0.1111111111111111,1.0,0.14285714285714285,155,275,53,328,0.0012175,0.874,0,"SELECT d.Document_ID,
       COUNT(p.Paragraph_ID) AS paragraph_count
FROM Documents AS d
LEFT JOIN Paragraphs AS p
  ON p.Document_ID = d.Document_ID
GROUP BY d.Document_ID
ORDER BY d.Document_ID;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00368,cre_Doc_Template_Mgt,1,2,0,0.0,1,1.0,0.5,0.5,0.1111111111111111,1.0,0.14285714285714285,155,276,55,331,0.00124,1.022,0,"SELECT
  d.Document_ID,
  COUNT(p.Paragraph_ID) AS paragraph_count
FROM Documents AS d
LEFT JOIN Paragraphs AS p
  ON p.Document_ID = d.Document_ID
GROUP BY d.Document_ID
ORDER BY d.Document_ID;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00369,cre_Doc_Template_Mgt,2,3,1,0.0,1,1.0,1.0,1.0,0.3333333333333333,1.0,0.2857142857142857,155,272,56,328,0.00124,1.142,0,"SELECT d.Document_ID,
       d.Document_Name,
       COUNT(p.Paragraph_ID) AS paragraph_count
FROM Documents AS d
LEFT JOIN Paragraphs AS p
  ON p.Document_ID = d.Document_ID
GROUP BY d.Document_ID, d.Document_Name;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00370,cre_Doc_Template_Mgt,2,3,1,0.0,1,0.5,1.0,0.3333333333333333,0.25,0.5,0.25,70,178,35,213,0.0007949999999999999,0.0,1,"SELECT
  Document_ID,
  Paragraph_Text AS Document_Name,
  COUNT(*) AS Paragraph_Count
FROM Paragraphs
GROUP BY Document_ID, Paragraph_Text;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00371,cre_Doc_Template_Mgt,1,1,0,1.0,1,1.0,0.5,1.0,0.1111111111111111,1.0,0.14285714285714285,155,267,24,291,0.0009074999999999999,0.828,0,"SELECT Document_ID
FROM Paragraphs
GROUP BY Document_ID
HAVING COUNT(*) >= 2;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00372,cre_Doc_Template_Mgt,1,1,0,1.0,1,1.0,0.5,1.0,0.1111111111111111,1.0,0.14285714285714285,155,271,28,299,0.0009574999999999999,0.952,0,"SELECT p.Document_ID
FROM Paragraphs AS p
GROUP BY p.Document_ID
HAVING COUNT(*) >= 2;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00373,cre_Doc_Template_Mgt,2,3,1,1.0,1,1.0,1.0,1.0,0.3333333333333333,1.0,0.2857142857142857,155,270,51,321,0.001185,0.943,0,"SELECT d.Document_ID, d.Document_Name
FROM Documents AS d
JOIN Paragraphs AS p ON p.Document_ID = d.Document_ID
GROUP BY d.Document_ID, d.Document_Name
ORDER BY COUNT(*) DESC
LIMIT 1;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00374,cre_Doc_Template_Mgt,2,3,1,0.0,1,0.5,1.0,0.3333333333333333,0.25,0.5,0.25,70,171,29,200,0.0007175,0.0,1,"SELECT Document_ID, Paragraph_Text
FROM Paragraphs
GROUP BY Document_ID
ORDER BY COUNT(*) DESC
LIMIT 1;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00375,cre_Doc_Template_Mgt,1,1,0,0.0,1,1.0,0.5,1.0,0.1111111111111111,1.0,0.14285714285714285,155,268,51,319,0.00118,0.927,0,"SELECT d.Document_ID
FROM Documents d
LEFT JOIN Paragraphs p ON p.Document_ID = d.Document_ID
GROUP BY d.Document_ID
ORDER BY COUNT(p.Paragraph_ID) ASC, d.Document_ID ASC
LIMIT 1;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00376,cre_Doc_Template_Mgt,1,1,0,1.0,1,1.0,1.0,1.0,0.25,1.0,0.25,70,170,26,196,0.0006850000000000001,0.0,1,"SELECT Document_ID
FROM Paragraphs
GROUP BY Document_ID
ORDER BY COUNT(*) ASC
LIMIT 1;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00377,cre_Doc_Template_Mgt,1,1,0,1.0,1,1.0,0.5,1.0,0.1111111111111111,1.0,0.14285714285714285,155,270,31,301,0.000985,0.876,0,"SELECT p.Document_ID
FROM Paragraphs AS p
GROUP BY p.Document_ID
HAVING COUNT(*) BETWEEN 1 AND 2;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00378,cre_Doc_Template_Mgt,1,1,0,1.0,1,1.0,0.5,1.0,0.1111111111111111,1.0,0.14285714285714285,155,270,50,320,0.001175,0.889,0,"SELECT d.Document_ID
FROM Documents AS d
JOIN Paragraphs AS p
  ON p.Document_ID = d.Document_ID
GROUP BY d.Document_ID
HAVING COUNT(p.Paragraph_ID) BETWEEN 1 AND 2;",
D1,C5_L2,STRONG,gpt-5.4,spider_validation_00379,cre_Doc_Template_Mgt,1,2,0,1.0,1,1.0,0.5,1.0,0.2222222222222222,1.0,0.2857142857142857,155,271,39,310,0.0010674999999999999,0.0,1,"SELECT Document_ID
FROM Paragraphs
WHERE Paragraph_Text IN ('Brazil', 'Ireland')
GROUP BY Document_ID
HAVING COUNT(DISTINCT Paragraph_Text) = 2;",
